800	0.8	1
801	0.5	0
802	0.8	1
803	0.0	0
804	0.1	1
805	0.3	1
806	0.8	1
807	0.0	0
808	0.6	1
809	0.0	0
810	0.1	1
811	0.5	1
812	0.0	0
813	0.2	1
814	0.8	1
815	0.4	1
816	0.0	1
817	0.8	1
818	0.6	1
819	0.4	1
820	0.2	1
821	0.9	1
822	0.7	1
823	0.7	1
824	1.0	1
825	0.6	1
826	0.0	0
827	0.1	1
828	0.0	0
829	0.5	1
830	0.2	1
831	0.9	1
832	0.4	1
833	0.3	1
834	0.0	0
835	0.8	1
836	1.0	1
837	0.1	0
838	0.0	0
839	1.0	1
840	0.6	1
841	0.0	0
842	0.0	0
843	0.8	1
844	0.0	0
845	0.5	1
846	0.7	1
847	0.1	0
848	0.0	0
849	0.8	1
850	0.1	1
851	0.8	1
852	0.1	0
853	0.6	1
854	0.4	1
855	0.5	1
856	1.0	1
857	0.0	0
858	0.0	0
859	1.0	1
860	0.0	0
861	0.0	0
862	0.7	1
863	0.1	0
864	0.2	1
865	0.9	1
866	0.0	1
867	0.7	1
868	0.7	1
869	0.9	1
870	0.4	1
871	0.4	1
872	0.9	1
873	0.1	0
874	1.0	1
875	1.0	1
876	0.1	0
877	0.3	1
878	0.0	0
879	0.2	1
880	0.0	0
881	0.6	1
882	0.0	0
883	0.6	1
884	0.4	1
885	0.4	0
886	0.5	1
887	0.8	1
888	0.1	1
889	0.1	0
890	0.1	1
891	0.0	0
892	0.5	1
893	0.0	0
894	0.1	1
895	0.0	0
896	0.1	1
897	0.2	1
898	1.0	1
899	0.7	1
900	1.0	1
901	0.9	1
902	0.0	0
903	0.0	0
904	0.0	0
905	1.0	1
906	0.1	1
907	0.4	1
908	0.1	1
909	1.0	1
910	0.0	0
911	0.2	1
912	1.0	1
913	1.0	1
914	0.3	1
915	0.0	0
916	0.8	1
917	0.8	1
918	0.0	1
919	1.0	1
920	0.0	0
921	0.2	0
922	0.9	1
923	1.0	1
924	0.1	0
925	0.1	1
926	0.1	1
927	0.0	0
928	0.7	1
929	0.6	1
930	0.0	0
931	0.6	1
932	1.0	1
933	0.1	0
934	0.1	1
935	0.0	0
936	1.0	1
937	0.7	1
938	0.8	1
939	0.0	1
940	0.7	1
941	0.6	1
942	0.0	1
943	0.1	1
944	0.1	0
945	0.8	1
946	1.0	1
947	0.5	1
948	0.7	1
949	0.5	1
950	0.0	0
951	0.5	1
952	1.0	1
953	0.0	0
954	1.0	1
955	0.0	0
956	0.0	0
957	0.7	0
958	0.0	0
959	0.0	0
960	1.0	1
961	0.2	0
962	1.0	1
963	0.7	1
964	0.1	1
965	0.8	1
966	1.0	1
967	0.9	1
968	0.1	0
969	0.0	0
970	0.9	1
971	1.0	1
972	0.9	1
973	0.4	1
974	0.0	1
975	0.0	0
976	1.0	1
977	0.0	1
978	0.4	1
979	0.1	1
980	0.4	1
981	0.0	0
982	0.3	0
983	0.5	1
984	1.0	1
985	1.0	1
986	0.8	1
987	1.0	1
988	0.0	0
989	0.9	1
990	0.3	1
991	1.0	1
992	0.2	1
993	0.0	0
994	0.5	1
995	0.9	1
996	0.0	0
997	0.0	0
998	0.0	1
999	1.0	1
